"UF","Cidade","Bairro","Link_Cidade","Link_Bairro"
"SP","Americana","Parque das Nacoes","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/parque-das-nacoes-americana-sp-brasil"
"SP","Americana","Parque Liberdade","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/parque-liberdade-americana-sp-brasil"
"SP","Americana","Parque Residencial Nardini","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/parque-residencial-nardini-americana-sp-brasil"
"SP","Americana","São Manoel","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/sao-manoel-americana-sp-brasil"
"SP","Americana","Vila Belvedere","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-belvedere-americana-sp-brasil"
"SP","Americana","Vila Bertini","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-bertini-americana-sp-brasil"
"SP","Americana","Vila Cordenonsi","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-cordenonsi-americana-sp-brasil"
"SP","Americana","Vila Dainese","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-dainese-americana-sp-brasil"
"SP","Americana","Vila Frezzarin","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-frezzarin-americana-sp-brasil"
"SP","Americana","Vila Israel","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-israel-americana-sp-brasil"
"SP","Americana","Vila Jones","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-jones-americana-sp-brasil"
"SP","Americana","Vila Massucheto","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-massucheto-americana-sp-brasil"
"SP","Americana","Vila Omar","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-omar-americana-sp-brasil"
"SP","Americana","Vila Pavan","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-pavan-americana-sp-brasil"
"SP","Americana","Vila Rehder","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-rehder-americana-sp-brasil"
"SP","Americana","Vila Santa Catarina","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/vila-santa-catarina-americana-sp-brasil"
"SP","Americana","Werner Plaas","https://www.quintoandar.com.br/regioes-atendidas/americana-sp-brasil-9p6nu691dr","https://www.quintoandar.com.br/alugar/imovel/werner-plaas-americana-sp-brasil"
"SP","Barueri","Aldeia da Serra","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/aldeia-da-serra-barueri-sp-brasil"
"SP","Barueri","Alphaville","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/alphaville-barueri-sp-brasil"
"SP","Barueri","Centro","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/centro-barueri-sp-brasil"
"SP","Barueri","Jardim Belval","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/jardim-belval-barueri-sp-brasil"
"SP","Barueri","Jardim Esperança","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/jardim-esperanca-barueri-sp-brasil"
"SP","Barueri","Jardim Iracema","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/jardim-iracema-barueri-sp-brasil"
"SP","Barueri","Jardim Mutinga","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/jardim-mutinga-barueri-sp-brasil"
"SP","Barueri","Jardim Paraiso","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/jardim-paraiso-barueri-sp-brasil"
"SP","Barueri","Jardim Paulista","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/jardim-paulista-barueri-sp-brasil"
"SP","Barueri","Parque dos Camargos","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/parque-dos-camargos-barueri-sp-brasil"
"SP","Barueri","Parque Viana","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/parque-viana-barueri-sp-brasil"
"SP","Barueri","Vila Boa Vista","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/vila-boa-vista-barueri-sp-brasil"
"SP","Barueri","Vila Engenho Novo","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/vila-engenho-novo-barueri-sp-brasil"
"SP","Barueri","Vila Iracema","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/vila-iracema-barueri-sp-brasil"
"SP","Barueri","Vila Pindorama","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/vila-pindorama-barueri-sp-brasil"
"SP","Barueri","Votupoca","https://www.quintoandar.com.br/regioes-atendidas/barueri-sp-brasil-2drxurlld5","https://www.quintoandar.com.br/alugar/imovel/votupoca-barueri-sp-brasil"
"SP","Campinas","Alto Taquaral","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/alto-taquaral-campinas-sp-brasil"
"SP","Campinas","Ambiance Residence","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/ambiance-residence-campinas-sp-brasil"
"SP","Campinas","Ambiance Residence MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/ambiance-residence-mar-campinas-sp-brasil"
"SP","Campinas","Bairro das Palmeiras","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/bairro-das-palmeiras-campinas-sp-brasil"
"SP","Campinas","Bairro das Palmeiras MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/bairro-das-palmeiras-mar-campinas-sp-brasil"
"SP","Campinas","Barão Geraldo - Centro","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/barao-geraldo-centro-campinas-sp-brasil"
"SP","Campinas","Barão Geraldo - Centro MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/barao-geraldo-centro-mar-campinas-sp-brasil"
"SP","Campinas","Bonfim","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/bonfim-campinas-sp-brasil"
"SP","Campinas","Bonfim MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/bonfim-mar-campinas-sp-brasil"
"SP","Campinas","Bosque","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/bosque-campinas-sp-brasil"
"SP","Campinas","Bosque de Barão Geraldo","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/bosque-de-barao-geraldo-campinas-sp-brasil"
"SP","Campinas","Bosque de Barão Geraldo MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/bosque-de-barao-geraldo-mar-campinas-sp-brasil"
"SP","Campinas","Bosque MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/bosque-mar-campinas-sp-brasil"
"SP","Campinas","Botafogo","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/botafogo-campinas-sp-brasil"
"SP","Campinas","Botafogo MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/botafogo-mar-campinas-sp-brasil"
"SP","Campinas","Cambuí","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cambui-campinas-sp-brasil"
"SP","Campinas","Cambuí MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cambui-mar-campinas-sp-brasil"
"SP","Campinas","Campos Elíseos","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/campos-eliseos-campinas-sp-brasil"
"SP","Campinas","Campos Elíseos MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/campos-eliseos-mar-campinas-sp-brasil"
"SP","Campinas","Campos Elíseos MAR 1","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/campos-eliseos-mar-1-campinas-sp-brasil"
"SP","Campinas","Capela","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/capela-campinas-sp-brasil"
"SP","Campinas","Capela MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/capela-mar-campinas-sp-brasil"
"SP","Campinas","Centro","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/centro-campinas-sp-brasil"
"SP","Campinas","Centro MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/centro-mar-campinas-sp-brasil"
"SP","Campinas","Chácara Bela Vista","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/chacara-bela-vista-campinas-sp-brasil"
"SP","Campinas","Chácara Bela Vista MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/chacara-bela-vista-mar-campinas-sp-brasil"
"SP","Campinas","Cidade Jardim","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cidade-jardim-campinas-sp-brasil"
"SP","Campinas","Cidade Jardim MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cidade-jardim-mar-campinas-sp-brasil"
"SP","Campinas","Cidade Satélite íris","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cidade-satelite-iris-campinas-sp-brasil"
"SP","Campinas","Cidade Satélite íris MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cidade-satelite-iris-mar-campinas-sp-brasil"
"SP","Campinas","Cidade Universitária","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cidade-universitaria-campinas-sp-brasil"
"SP","Campinas","Cidade Universitária II","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cidade-universitaria-ii-campinas-sp-brasil"
"SP","Campinas","Cidade Universitária II MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cidade-universitaria-ii-mar-campinas-sp-brasil"
"SP","Campinas","Cidade Universitária MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/cidade-universitaria-mar-campinas-sp-brasil"
"SP","Campinas","Conj. Hab. Padre Anchieta","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/conj-hab-padre-anchieta-campinas-sp-brasil"
"SP","Campinas","Conj. Hab. Padre Anchieta MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/conj-hab-padre-anchieta-mar-campinas-sp-brasil"
"SP","Campinas","Dic I (Conjunto Habitacional Monsenhor Luiz Fernando Abreu)","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dic-i-conjunto-habitacional-monsenhor-luiz-fernando-abreu-campinas-sp-brasil"
"SP","Campinas","Dic I (Conjunto Habitacional Monsenhor Luiz Fernando Abreu) MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dic-i-conjunto-habitacional-monsenhor-luiz-fernando-abreu-mar-campinas-sp-brasil"
"SP","Campinas","Dic II (Conj Hab. Dr. Antonio Mendonca de Barros)","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dic-ii-conj-hab-dr-antonio-mendonca-de-barros-campinas-sp-brasil"
"SP","Campinas","Dic II (Conj Hab. Dr. Antonio Mendonca de Barros) MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dic-ii-conj-hab-dr-antonio-mendonca-de-barros-mar-campinas-sp-brasil"
"SP","Campinas","Dic III (Conjunto Hab. Ruy Novaes)","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dic-iii-conjunto-hab-ruy-novaes-campinas-sp-brasil"
"SP","Campinas","Dic III (Conjunto Hab. Ruy Novaes) MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dic-iii-conjunto-hab-ruy-novaes-mar-campinas-sp-brasil"
"SP","Campinas","Dic VI (Conjunto Hab. Santo Dias Silva)","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dic-vi-conjunto-hab-santo-dias-silva-campinas-sp-brasil"
"SP","Campinas","Dic VI (Conjunto Hab. Santo Dias Silva) MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dic-vi-conjunto-hab-santo-dias-silva-mar-campinas-sp-brasil"
"SP","Campinas","Dos Ortizes","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dos-ortizes-campinas-sp-brasil"
"SP","Campinas","Dos Ortizes MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/dos-ortizes-mar-campinas-sp-brasil"
"SP","Campinas","Fazenda Santa Cândida","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/fazenda-santa-candida-campinas-sp-brasil"
"SP","Campinas","Fazenda Santa Cândida MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/fazenda-santa-candida-mar-campinas-sp-brasil"
"SP","Campinas","Gramado","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/gramado-campinas-sp-brasil"
"SP","Campinas","Gramado MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/gramado-mar-campinas-sp-brasil"
"SP","Campinas","Guanabara","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/guanabara-campinas-sp-brasil"
"SP","Campinas","Guará","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/guara-campinas-sp-brasil"
"SP","Campinas","Guará MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/guara-mar-campinas-sp-brasil"
"SP","Campinas","Jardim Amazonas","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-amazonas-campinas-sp-brasil"
"SP","Campinas","Jardim Amazonas MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-amazonas-mar-campinas-sp-brasil"
"SP","Campinas","Jardim Amazonas MAR 1","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-amazonas-mar-1-campinas-sp-brasil"
"SP","Campinas","Jardim Amoreiras","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-amoreiras-campinas-sp-brasil"
"SP","Campinas","Jardim Amoreiras MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-amoreiras-mar-campinas-sp-brasil"
"SP","Campinas","Jardim Andorinhas","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-andorinhas-campinas-sp-brasil"
"SP","Campinas","Jardim Andorinhas MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-andorinhas-mar-campinas-sp-brasil"
"SP","Campinas","Jardim Antonio Von Zuben","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-antonio-von-zuben-campinas-sp-brasil"
"SP","Campinas","Jardim Antonio Von Zuben MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-antonio-von-zuben-mar-campinas-sp-brasil"
"SP","Campinas","Jardim Antonio Von Zuben MAR 1","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-antonio-von-zuben-mar-1-campinas-sp-brasil"
"SP","Campinas","Jardim Aurélia","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-aurelia-campinas-sp-brasil"
"SP","Campinas","Jardim Aurélia MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-aurelia-mar-campinas-sp-brasil"
"SP","Campinas","Jardim Capivari","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-capivari-campinas-sp-brasil"
"SP","Campinas","Jardim Capivari MAR","https://www.quintoandar.com.br/regioes-atendidas/campinas-sp-brasil-o9p1eu0kx1","https://www.quintoandar.com.br/alugar/imovel/jardim-capivari-mar-campinas-sp-brasil"
